Commodity,Classification,Grade,Sex,Market,Wholesale,Retail,Supply Volume,County,Date
Cow Milk(Processd),-,-,-,Akala,86.67/Lt,100.00/Lt,150.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Githurai,97.00/Lt,106.00/Lt,400.00,Kiambu,2021-05-24
Cow Milk(Processd),-,-,Male,Kiserian crops market,45.00/Lt,60.00/Lt,450.00,Kajiado,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,2000.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,1000.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Rongo,120.00/Lt,140.00/Lt,250.00,Migori,2021-05-24
Cow Milk(Processd),-,-,-,Akala,86.67/Lt,100.00/Lt,150.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,600.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,500.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,120.00/Lt,2400.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,120.00/Lt,2000.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Akala,90.00/Lt,91.67/Lt,3000.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Keroka,100.00/Lt,-,100000.00,Nyamira,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,2500.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,120.00/Lt,1000.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,600.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,120.00/Lt,450.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Rongo,0.09/Lt,2.50/Lt,,Migori,2021-05-24
Cow Milk(Processd),-,-,-,Akala,91.67/Lt,100.00/Lt,18000.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,600.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,120.00/Lt,400.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,125.00/Lt,400.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,550.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,120.00/Lt,450.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,300.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Akala,91.67/Lt,100.00/Lt,450.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,720.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,360.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,120.00/Lt,650.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,120.00/Lt,520.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Ugunja,75.00/Lt,100.00/Lt,7800.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Akala,86.67/Lt,100.00/Lt,18000.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,1440.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,120.00/Lt,1800.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,125.00/Lt,1300.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Rongo,120.00/Lt,140.00/Lt,100.00,Migori,2021-05-24
Cow Milk(Processd),-,-,Male,Rongo,120.00/Lt,140.00/Lt,100.00,Migori,2021-05-24
Cow Milk(Processd),-,-,-,Akala,86.67/Lt,100.00/Lt,18000.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,3000.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,120.00/Lt,3500.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,125.00/Lt,1800.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Ugunja,75.00/Lt,100.00/Lt,14400.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Akala,86.67/Lt,100.00/Lt,2000.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Rongo,140.00/Lt,160.00/Lt,40.00,Migori,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,1800.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,120.00/Lt,2500.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,125.00/Lt,1600.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Akala,86.67/Lt,100.00/Lt,1500.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,2600.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,120.00/Lt,4200.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,125.00/Lt,5400.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Keroka,100.00/Lt,-,7000.00,Nyamira,2021-05-24
Cow Milk(Processd),-,-,-,Ugunja,75.00/Lt,100.00/Lt,2400.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Akala,86.67/Lt,100.00/Lt,2000.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Kakamega Town,45.00/Lt,60.00/Lt,100.00,Kakamega,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,2200.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,120.00/Lt,3600.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,125.00/Lt,3000.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Ugunja,80.00/Lt,100.00/Lt,12000.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Rongo,120.00/Lt,140.00/Lt,70.00,Migori,2021-05-24
Cow Milk(Processd),-,-,-,Nyakoe,90.00/Lt,100.00/Lt,300.00,Kisii,2021-05-24
Cow Milk(Processd),-,-,-,Akala,86.67/Lt,100.00/Lt,1800.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Kakamega Town,45.00/Lt,60.00/Lt,100.00,Kakamega,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,800.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,120.00/Lt,1700.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Nyakoe,90.00/Lt,100.00/Lt,500.00,Kisii,2021-05-24
Cow Milk(Processd),-,-,-,Rongo,140.00/Lt,170.00/Lt,40.00,Migori,2021-05-24
Cow Milk(Processd),-,-,-,Akala,86.67/Lt,100.00/Lt,2000.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Kakamega Town,50.00/Lt,65.00/Lt,105.00,Kakamega,2021-05-24
Cow Milk(Processd),-,-,-,Kakamega Town,50.00/Lt,65.00/Lt,105.00,Kakamega,2021-05-24
Cow Milk(Processd),-,-,-,Cheptiret - Uasin Gishu,40.00/Lt,60.00/Lt,1000.00,Uasin-Gishu,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,600.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,1500.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,120.00/Lt,1800.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,125.00/Lt,800.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Kawangware,-,110.00/Lt,,Nairobi,2021-05-24
Cow Milk(Processd),-,-,-,Rongo,140.00/Lt,140.00/Lt,80.00,Migori,2021-05-24
Cow Milk(Processd),-,-,-,Rongo,120.00/Lt,140.00/Lt,40.00,Migori,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,1800.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,120.00/Lt,2200.00,Siaya,2021-05-24
Cow Milk(Processd),-,-,-,Aram,-,125.00/Lt,600.00,Siaya,2021-05-24
