36,La General.,A comparison between Kenya and Tanzania from a Tanzanian politician indicating that Kenya is way far from Tanzania. Starting from affordable food prices. The Kenya VS Tanzania comparison highlights Kenya’s effective strategies to lower the Cost of Living https://t.co/JniOtg9FpA,Wed Dec 11 04:36:17 +0000 2024,0,0
37,Czar Toreto,"Fertilizer prices slashed from Ksh 7,500 to Ksh 2,500, empowering farmers to increase productivity. This intervention ensures food security, with Kenya now producing 95M bags of maize and other food stocks. #RutoMustGoForward
Progress You Can See 
Kazi Inaonekana https://t.co/NiVhQmc1fa",Fri Jan 24 06:39:33 +0000 2025,13,13
38,Gava 🇰🇪,"The fertilizer subsidy program has worked wonders in Kenya. Food prices are lower, imports much lower and kenyans can afford a meal. #RutoMchapakazi
The Plan Is Working 
Visible Results https://t.co/uTz1JS5Xmg",Thu Jan 09 13:40:07 +0000 2025,0,0
39,U D A - Official Fans Page.,"A man on a mission, with no luxury to surrender.

Just a quick scan:

1. 6kg Gas is now between 900-1050/- today 

2. 1L of cooking oil is retailing at 200 - 250/-

3. 2kg of Unga is retailing at 109-130/-

4. 1kg of sugar is now at Ksh. 110-160/-

5. Bei ya mafuta nayo inashuka. https://t.co/MVGjUoO4Nb",Sun May 12 13:32:02 +0000 2024,52,596
40,Dennis Itumbi CBS - Commentary,"Dear Kenyans,

2KG Unga is now at Ksh119 in the Supermarket. Aiming at below Ksh100 soon.

Glory to God BUT Thanks to President William Ruto.

Watch him Transform this country.

We don't preach false hopes.......... https://t.co/C3YYTqy984",Sat Mar 09 09:07:13 +0000 2024,99,1167
41,IREENAH🇰🇪,"During their meeting, the two leaders reviewed global challenges, including the aftermath of COVID-19, supply chain disruptions, and economic instability.

They acknowledged progress in reducing inflation, food prices, and interest rates in Kenya.

#UnitingKenya Ruto Uhuru Raila https://t.co/hNxRZuBRf2",Mon Dec 09 13:52:32 +0000 2024,6,3
42,NTV Kenya,"Inflation Dips…Signals Recession

Kenya's October headline inflation rate dipped the lowest in 17 years to 2.7% driven mainly by reduction in food and fuel prices.

#NTVTonight @BrianGeorgeKE https://t.co/G5NlAU73O6",Thu Oct 31 19:45:44 +0000 2024,3,22
43,REPORTER,"Fertiliser prices slashed from Ksh 7,500 to Ksh 2,500, helping farmers increase production and secure Kenya’s food supply. #KaziBilaBreak KBB https://t.co/AjuzTWG1Y7",Sun Feb 09 10:40:39 +0000 2025,9,1
44,Rolex Rono Kirwogin.,"Kenya's inflation rate  dropped to 3.6%, marking its lowest level since 2012. This decline in inflation can be attributed to stable food prices, reduced fuel costs, and effective monetary policies by Rais Mchapa Kazi administration. 
#RutoIsOverworking 
Economy Iko Sawa https://t.co/8bsq9DGJhN",Thu Oct 31 08:28:31 +0000 2024,5,3
45,SHA'CCARI 🌹,"The government has cut the price of 2kg unga (flour) from KSh 260 to KSh 100-120, significantly reducing the cost of living and improving access to affordable food for families.
#KaziBilaBreak
Ruto Delivers https://t.co/pxOMYMZRnP",Mon Feb 17 07:59:40 +0000 2025,7,5
46,Onsase,"Affordable fertilizer at Ksh 2,500 empowers farmers to produce more, stabilizing food prices and ensuring Economic Stability for families across Kenya.",Tue Jan 21 04:52:54 +0000 2025,3,2
47,EMPIRE MIKE™,"Under Ruto’s leadership, unga prices dropped to Ksh 100-120, petrol to Ksh 176/litre, and inflation to 2.7%. Fertiliser now costs Ksh 2,500, boosting food security. Kenya Power &amp; KQ are profitable, and peace reigns in Kerio Valley. #RutoTheOvercomer Impact You Can Feel https://t.co/N3dmzwkEoc",Mon Jan 20 07:01:27 +0000 2025,50,43
48,Linet Ida,"Affordable Food Policies Working!
Lower unga prices and increased food production are proof that Kenya is on the right track toward food security. #RutoDelivers #RutoTheOvercomer 
Onwards https://t.co/vd6RMxZHNP",Thu Feb 06 08:15:38 +0000 2025,0,0
49,Owuor Janam,"With reduced prices of fertilisers, many Farmers can now boost their yields and consequently food security in thé nation, thanks to Kenya kwanza efforts. Now we have economic stability https://t.co/kipn5qndMl",Tue Jan 21 03:31:24 +0000 2025,8,3
50,Selengei SIDAI 🔰,"Kenya faces many challenges, including: 

Climate change
Kenya has experienced repeated droughts, including a severe drought in 2021-2022. This has led to food insecurity, livestock deaths, and higher food prices. Climate change also threatens Kenya's agriculture, which is https://t.co/eXu0H1MAdg",Thu Nov 28 09:14:33 +0000 2024,1,1
51,𝗞𝗜𝗣𝗥𝗢𝗧𝗜𝗖𝗛 𝗦𝗡𝗥,"Fertiliser prices were reduced from Ksh 7,500 to Ksh 2,500, supporting farmers and increasing food production. Kenya now produces 95 million bags of maize, achieving food security and reducing dependency on imports.

#RutoMustGoForward | Progress You Can See |
Kazi Inaonekana https://t.co/PZr6azzGMQ",Fri Jan 24 07:05:22 +0000 2025,4,4
52,Toria_Vicky,"Food Security Boost, Kenya has achieved 74 million 90kg bags of maize production, reducing food prices.
#ListeningPresident 
Delivering The Promise https://t.co/sYd5796VM9",Mon Nov 25 06:16:52 +0000 2024,5,3
53,Tony 🇰🇪,"Fertilizer prices slashed from Ksh 7,500 to Ksh 2,500, empowering farmers to increase productivity. This intervention ensures food security, with Kenya now producing 95M bags of maize and other food stocks. #RutoMustGoForward
Progress You Can See 
Kazi Inaonekana https://t.co/siS7bjMDor",Fri Jan 24 08:04:15 +0000 2025,9,11
54,FootballClips,"The government’s commitment to agriculture is paying off. Lower food prices and reduced maize imports signify Kenya’s steady progress.
#RutoMchapakazi
The Plan Is Working
Visible Results https://t.co/NSIA1VHbj9",Thu Jan 09 14:44:10 +0000 2025,3,0
55,IREENAH🇰🇪,"The Plan Is Working.

By empowering farmers through subsidised fertiliser, Kenya has achieved lower maize prices and improved food security.

The reliance on imports continues to decline.

Visible Results. #RutoMchapaKazi https://t.co/0j7lnJLVaD",Thu Jan 09 14:20:51 +0000 2025,11,4
56,Onsase,"With reduced fertilizer prices, farmers can boost yields and enhance food security. This progress, driven by Kenya Kwanza’s efforts, is a step toward Economic Stability for the nation. https://t.co/9Ofex1hYol",Tue Jan 21 04:55:38 +0000 2025,12,3
57,Mkenya Halisi,"The govt has cut fertilizer prices to Ksh 2,500, empowering farmers and increasing food production. More food means lower prices and reduced dependency on imports. Agriculture is now at the heart of Kenya’s economic recovery. #WhyKumiBilaBreak Ruto Must Go Onwards We Have Reasons https://t.co/CHksn5rBnU",Tue Feb 04 09:33:57 +0000 2025,2,1
58,Naledi,"The Subsidized Fertilizer Programme has revolutionized farming! Maize production is up, food prices are down, and Kenya’s reliance on imports has reduced significantly, benefiting both farmers and consumers. Feel The Transformation in food security! #ResultsYouCanSee https://t.co/lNU0kcKXs0",Fri Feb 07 07:35:49 +0000 2025,5,2
59,Oscar Sudi Commentary,"Who else could make Kenya’s agriculture sector thrive with reduced fertilizer prices? Ruto’s efforts lowered input costs, resulting in increased food production, greater food security, and more affordable prices for Kenyan families.  #RutoTheOvercomer 
Impact You Can Feel https://t.co/zBte20sMCD",Mon Jan 20 06:10:28 +0000 2025,4,1
60,James Hall,"Egg insanity in the US, where 12 eggs cost US$10 and up VS $1.40 in Zambia; $1.46 in Tunisia; $1.85 in Tanzania; $2.23 in Kenya; $2.44 in Nigeria and $2.44 in South Africa, which the new US President is threatening to distract from his election promise to lower US food prices. https://t.co/miPeqfrXi7",Mon Feb 03 18:49:57 +0000 2025,7,17
61,Joe Mbaka,"Investing in agriculture is investing in Kenya’s future. 

Higher maize yields, reduced imports, and stable food prices show the impact of the government’s strategic support for farmers.

#ResultsYouCanSee
Feel The Transformation https://t.co/GyBPDNoPjA",Fri Feb 07 09:09:58 +0000 2025,1,1
62,Chelangat❤️,"President Ruto's affordable fertiliser program is transforming Kenya's agriculture, helping farmers boost productivity and reduce food prices.
#RutoTheOvercomer 
Impact You Can Feel https://t.co/tr13qMNiAZ",Mon Jan 20 05:58:24 +0000 2025,2,0
63,Mkachala,"Food security is no longer a distant goal for Kenya. The Plan Is Working to increase maize production, cut imports, and deliver Visible Results in lower prices and reduced living costs. #RutoMchapakazi https://t.co/hbEMzF3rT6",Thu Jan 09 15:07:14 +0000 2025,9,2
64,I ❤️ Kenya 🇰🇪,"Fertilizer prices have been slashed from Ksh 7,500 to Ksh 2,500, significantly boosting food production and lowering the cost of living for farmers and consumers alike.

#RutoMustGoForward
Progress You Can See
Kazi Inaonekana https://t.co/r0bDio6gd1",Fri Jan 24 07:01:50 +0000 2025,1,1
65,Joseph Masta,"Kenya's Foreign reserves UP by $2.6B✔️
Kenyan shilling stabilised against the dollar now trading at 129✅️
Price food items such as unga down from 250 to around 120✔️
Inflation dropped from 9.6% in 2022 to 2.7% currently ✅️
Fuel prices dropped from ksh210 per litre to ksh176✔️ https://t.co/XVIet93od4",Fri Jan 31 10:14:48 +0000 2025,2,3
66,"Hussein Mohamed, MBS.","Unga prices have started going down just as President @WilliamsRuto had assured Kenyans over the weekend. Prices have dropped to Ksh159 and Ksh 160, depending on the millers. When the President assumed office last year, a 2kg packet was retailing at approximately Ksh230. https://t.co/x81FSaK4Zg",Mon Apr 17 12:26:17 +0000 2023,475,2682
67,Onsase,"Subsidized fertilizer, improved agricultural policies, and affordable food prices showcase Kenya’s progress in achieving Economic Stability while supporting farmers and consumers alike. https://t.co/acW8kRQUBx",Tue Jan 21 04:17:22 +0000 2025,0,0
68,The Legislative Index KE,"William Ruto’s leadership has transformed Kenya’s economy. From food prices to economic stability, Kenya is on the rise
#RutoTheOvercomer 
Impact You Can Feel https://t.co/h7247RWbXX",Mon Jan 20 06:08:14 +0000 2025,6,1
69,JUJA FINEST,"Maize imports fell drastically in 2024 due to subsidised fertiliser programs. Local farmers are thriving, maize prices have dropped, and Kenya’s food security is improving.

#RutoMchapakazi
The Plan Is Working 
Visible Results https://t.co/ujp0dLGiQR",Thu Jan 09 15:08:26 +0000 2025,6,1
70,Moe,"Kenya’s July inflation quickens to 8.1% up from 7.9% in June.

Annual food and non-alcoholic drink prices are up 15.5%.",Fri Jul 29 14:44:09 +0000 2022,175,660
71,SHA'CCARI 🌹,"Increased maize production has not only reduced reliance on imports but also lowered the cost of living. Families across Kenya are now enjoying affordable food prices. #RutoMchapakazi
The Plan Is Working
Visible Results https://t.co/rc7SJd8036",Thu Jan 09 15:02:27 +0000 2025,2,1
72,Moe,"Kenya’s inflation rises in April by 6.5% up from 5.6% in March.

Rise in inflation driven by high food prices such as wheat and basic goods. 

— Bloomberg",Thu Apr 28 14:23:56 +0000 2022,204,613
73,Oscar Sudi Commentary,"We have seen real progress in the last two years let’s not reverse it
Inflation is down, the shilling is stable, fuel and food prices are falling. Kenya is on the right track. #WhyKumiBilaBreak   We Have Reasons to keep moving forward https://t.co/yoHE9S9Qy7",Tue Feb 04 09:16:12 +0000 2025,4,1
74,Shi Mutale🇿🇲,"Mwisho, the cost of eating potatoes has escalated from K99.99 in January to an astonishing K219 in May.

This is for a 10kg kasaka.

How will people feed families and manage to make salads by december on christmas day? https://t.co/WpyyGRXR6r",Wed May 15 11:31:52 +0000 2024,48,405
75,Nicholas Gitobu Kiogora,"Reduced fertiliser prices from Ksh 7,500 per bag to Ksh 2,500 is a gamechanger towards realization of food security in Kenya and food prices reduction. It has led to higher agricultural productivity and contributing to a drop in food prices.
Impact You Can Feel,#RutoTheOvercomer https://t.co/qAGnweqX0T",Mon Jan 20 05:45:57 +0000 2025,6,5
76,Bianca™,"President William Ruto has performed exceptionally well, but if you're clouded by HATE , you can't see. The price of fertiliser went from KES 7500 to KES 2500; Unga went from KES 240 to less than KES 140; and the Kenyan shilling that many expected to hit KES 200 against the https://t.co/zppJ2l45Ja",Sun Jun 30 13:58:15 +0000 2024,97,461
77,Nation Breaking News,PRESIDENT KENYATTA orders Agriculture CS Munya to increase price of unprocessed rice from Sh45 to Sh85 per kg after complaints by farmers. https://t.co/R8uJ0wbRTN,Sat Feb 01 14:01:15 +0000 2020,172,763
78,Know Your Kenya,The government has made subsidized fertilizers available at all NCPD centers nationwide reducing the price from 7500 to 2500 This initiative enhances food availability and stabilizes food prices. #FoodSecurity #SubsidizedFertilizers #Kenya https://t.co/BTHnJkRbOv,Tue Jan 14 15:34:00 +0000 2025,0,0
79,I ❤️ Kenya 🇰🇪,"Affordable fertilizer and support for local farmers have stabilized maize flour prices, contributing to Economic Stability and enhanced food security in Kenya.",Tue Jan 21 04:44:06 +0000 2025,0,0
80,World Bank Kenya,"Food prices are forecast to drop 9% this year and another 4% in 2025, offering some relief on inflation.

Get the Commodity Markets Outlook 2024:  https://t.co/LuU2nEk4TD https://t.co/B4AZmKHCWH",Fri Dec 13 10:30:16 +0000 2024,1,4
81,Maryann Kariuki,"The #SuperPriceDrop isn’t only focused on fuel; it’s also about decreasing the overall cost of living. The Kenya Kwanza government is actively working to bring down prices on everyday necessities like food.

Bei Ya Wanjiku https://t.co/8dgDHPz0r0",Tue Oct 15 04:34:26 +0000 2024,9,8
82,soso❤️,"The success of the fertilizer subsidy is evident in the bountiful harvests, lower food prices, and a brighter future for Kenya's agricultural sector.
#Rutonomics
GoK Progress.
Uchumi Kuimarika https://t.co/LYx1pXx8eg",Mon Nov 04 10:06:25 +0000 2024,1,1
83,Onsase,Economic Stability means affordable living for all. Kenya’s efforts to lower food and fuel prices show a commitment to reducing the cost of living and boosting household savings.,Tue Jan 21 04:40:02 +0000 2025,0,0
84,Peter Kariuki,"Vitu Kwa Ground

Food Prices are at their lowest levels ever since the reign of Mwai Kibaki. 

With President William Ruto, Kenya is headed in the Right Trajectory. 

#KaziInafanyika Ruto Delivers https://t.co/pWpQxYkhw2",Fri Nov 15 13:43:02 +0000 2024,6,3
85,Quickmart Kenya,"Stock up on your favorites with our amazing food offers. We've got them all at unbeatable prices. Karibu shopping.

*Offer validity as indicated at the bottom right of the image.

#BlackNovember
#TusherekeeKrisi
#18YearsPamojaNawe
#BeiNafuu
#FreshAndEasy https://t.co/iV63iTapOg",Fri Nov 15 11:27:31 +0000 2024,3,9
86,Maria Victoria,"Food prices in Kenya are stabilizing, thanks to government measures, a significant relief for Kenyan families. Delivering The Plan #CabinetBrief https://t.co/4y6rvGMRPA",Thu Nov 14 16:58:44 +0000 2024,0,0
87,FootballClips,"Maize imports down by 65%, food prices down, and farmers empowered. Kenya’s agricultural sector is experiencing a revival like never before!
#RutoMchapakazi
The Plan Is Working
Visible Results https://t.co/LPbJUieSnq",Thu Jan 09 14:37:52 +0000 2025,2,0
88,Baluc_Mocha,"Kenya’s cost of living has skyrocketed, with rising fuel prices, electricity bills, and food costs leaving many struggling. While the government blames global factors like inflation and the Ukraine war, critics argue that poor planning and corruption play a big role.

The",Wed Dec 11 18:09:44 +0000 2024,1,40
89,Kloppo - The Normal One,"By supporting 6.45M farmers with subsidized fertilizer, President Ruto is making food security a reality for Kenya. Maize imports are down, and prices are stabilizing. Ruto Delivers. The Plan is Working. #RutoMchapakazi https://t.co/SGjar4FJYb",Thu Jan 09 14:50:00 +0000 2025,7,1
90,Kenyan Wall Street,"Kenya's Cost of Living Rises in November 📉

November data from the Kenya National Bureau of Statistics (@KNBStats) states the Inflation edged up to 2.8% from 2.7% in October, driven by a 0.6% increase in the Food &amp; Non-Alcoholic Beverages Index.

🔺 Prices surged for:
Sugar: https://t.co/506DseeWRm",Tue Dec 03 08:51:14 +0000 2024,7,6
91,The Standard Digital,"Food, energy prices push inflation to 3.0 pc in December

https://t.co/edbuLn4AQY",Tue Dec 31 20:00:15 +0000 2024,2,5
92,REPORTER,"Unga prices have more than halved, making food affordable for families across Kenya. The cost of living is finally manageable. Backwards Never #RutoMustGoOnwards Economy Is Stable https://t.co/OvGRPiqyC0",Fri Jan 31 05:57:08 +0000 2025,2,1
93,Onsase,"Affordable fertilizer and support for local farmers have been instrumental in stabilizing maize flour prices, strengthening Kenya’s food security and advancing Economic Stability. https://t.co/FctElSd4ON",Tue Jan 21 04:10:34 +0000 2025,0,0
94,Stephen 〽️,"From subsidizing fertilizer to supporting irrigation projects, President Ruto is putting farmers first. Food production is rising, prices are stabilizing, and Kenya is moving closer to full food security. This is real transformation. KBB #KaziBilaBreak. https://t.co/f8quXMHBob",Sun Feb 09 10:05:13 +0000 2025,0,0
95,kikuyu_west_icon,"The Plan Is Working: Increased maize production is a testament to Kenya's commitment to food security. The results are visible: fewer imports and affordable prices.#RutoMchapakazi
Visible Results https://t.co/eMQMuOBVjR",Thu Jan 09 14:22:52 +0000 2025,4,1
96,Femke Aliki 🌸,"Maize imports fell drastically in 2024 due to subsidised fertiliser programs. Local farmers are thriving, maize prices have dropped, and Kenya’s food security is improving.
#RutoMchapakazi The Plan Is Working, Visible Results https://t.co/yhHFtN3hYL",Thu Jan 09 14:53:32 +0000 2025,5,1
97,hybrid,"Kenya's economy is on a steady recovery path. With inflation down to 2.7%, lower food prices bring relief to households. A 2kg packet of maize now costs KSh124, down from KSh176.
#CabinetBrief 
Delivering The Plan https://t.co/iNMtvBtQVr",Thu Nov 14 16:37:34 +0000 2024,7,3
98,I ❤️ Kenya 🇰🇪,"Kenya has secured 95M bags of maize and other food stocks, ensuring food security and stabilizing food prices, helping millions of households access essential commodities.

#NumbersDontLie
Ruto Delivers
Man On A Mission https://t.co/fCewXdnzx1",Mon Dec 16 07:28:42 +0000 2024,8,8
99,Kithure Kindiki (Commentary),"The distribution of subsidised fertiliser to 6.45 million farmers has not only reduced maize imports but has also decreased food prices.

 Kenya is becoming more self-sufficient, thanks to President Ruto’s commitment. #ResultsYouCanFeel Ruto Delivers https://t.co/DoJLJLe4rX",Fri Jan 10 08:22:47 +0000 2025,2,3
100,OTIENO ONYANGO,"More teachers, more food, cheaper power, lower fuel prices. What’s next? A Kenya that works for ALL! We keep moving forward. #RutoTheOvercomer Onwards! https://t.co/65d1OtIqk9",Thu Feb 06 08:53:39 +0000 2025,3,1
101,TUKO.co.ke | The Heartbeat of Kenya,"KSh 2,000 is trending. Presidential aspirant Raila Odinga said his government will reduce the prices of fertilisers from KSh 6,000 to not more than KSh 2,000 effectively August 2022.

""We will not import maize when our farmers are having maize in their warehouses,"" he added. https://t.co/VMzPcZ4FoL",Tue Jun 07 10:32:45 +0000 2022,25,299
